ear;distancia_entre_os_labios;nome_video;
0.29335656;14.83333333;55/0.mp4;
0.28924033;14.66666667;55/0.mp4;
0.283987023;14.33333333;55/0.mp4;
0.317260212;14.66666667;55/0.mp4;
0.285860447;11.5;55/0.mp4;
0.317112183;13;55/0.mp4;
0.33176266;14;55/0.mp4;
0.324649615;5.666666667;55/0.mp4;
0.314831376;12.66666667;55/0.mp4;
0.319730056;12;55/0.mp4;
0.29947833;15;55/0.mp4;
0.281965338;15;55/0.mp4;
0.300426064;15.16666667;55/0.mp4;
0.297817885;15.16666667;55/0.mp4;
0.297229304;13.5;55/0.mp4;
0.293129032;17;55/0.mp4;
0.29947833;14.33333333;55/0.mp4;
0.301986388;14.66666667;55/0.mp4;
0.289699519;0.666666667;55/0.mp4;
0.283883438;1.833333333;55/0.mp4;
0.269432989;13.33333333;55/0.mp4;
0.271922933;15.83333333;55/0.mp4;
0.306963028;15.16666667;55/0.mp4;
0.304541725;13;55/0.mp4;
0.314512008;13;55/0.mp4;
0.308175022;11.33333333;55/0.mp4;
0.295041453;9.666666667;55/0.mp4;
0.312551703;9.5;55/0.mp4;
0.291529951;14.83333333;55/0.mp4;
0.263027969;14.83333333;55/0.mp4;
0.285604904;15.66666667;55/0.mp4;
0.271938724;13.66666667;55/0.mp4;
0.30150024;10.5;55/0.mp4;
0.276680483;14.5;55/0.mp4;
0.286003168;13.83333333;55/0.mp4;
0.259565179;15.5;55/0.mp4;
0.269620169;15.16666667;55/0.mp4;
0.243792887;14.16666667;55/0.mp4;
0.300426064;15;55/0.mp4;
0.240544915;14.16666667;55/0.mp4;
0.253801299;13.83333333;55/0.mp4;
0.250155765;14.66666667;55/0.mp4;
0.286097456;10.16666667;55/0.mp4;
0.256561724;11.33333333;55/0.mp4;
0.2682528;15.16666667;55/0.mp4;
0.26294304;11.16666667;55/0.mp4;
0.275550459;12.5;55/0.mp4;
0.272638167;14.66666667;55/0.mp4;
0.281078447;12.5;55/0.mp4;
0.279715761;2.5;55/0.mp4;
0.28608654;5.5;55/0.mp4;
0.269022581;13.16666667;55/0.mp4;
0.265663004;13;55/0.mp4;
0.269432989;4.833333333;55/0.mp4;
0.266303243;12;55/0.mp4;
0.285545978;6;55/0.mp4;
0.272887013;6;55/0.mp4;
0.269232891;10.16666667;55/0.mp4;
0.268710956;13;55/0.mp4;
0.240233192;12.5;55/0.mp4;
0.25351108;13.66666667;55/0.mp4;
0.30162183;11.66666667;55/0.mp4;
0.285012811;11.16666667;55/0.mp4;
0.263320367;15;55/0.mp4;
0.275240558;14.66666667;55/0.mp4;
0.244259288;15.66666667;55/0.mp4;
0.253328267;16.16666667;55/0.mp4;
0.294225031;14.5;55/0.mp4;
0.218417287;16.33333333;55/0.mp4;
0.256336859;15.33333333;55/0.mp4;
0.247163886;16.16666667;55/0.mp4;
0.263582052;15.83333333;55/0.mp4;
0.234099885;15.33333333;55/0.mp4;
0.274194658;14.83333333;55/0.mp4;
0.222274367;15.33333333;55/0.mp4;
0.253328343;14.5;55/0.mp4;
0.272291847;15.33333333;55/0.mp4;
0.256453185;14.83333333;55/0.mp4;
0.268210856;15.5;55/0.mp4;
0.277530653;15.83333333;55/0.mp4;
0.261883726;16.33333333;55/0.mp4;
0.262927645;13;55/0.mp4;
0.27822827;16.16666667;55/0.mp4;
0.293918131;14.33333333;55/0.mp4;
0.275068916;14.83333333;55/0.mp4;
0.293523796;15;55/0.mp4;
0.283953063;16.5;55/0.mp4;
0.274760814;15.83333333;55/0.mp4;
0.268339461;16.16666667;55/0.mp4;
0.262003162;15.33333333;55/0.mp4;
0.319357427;16.16666667;55/0.mp4;
0.265501413;15.33333333;55/0.mp4;
0.286672431;15.5;55/0.mp4;
0.294043566;13.66666667;55/0.mp4;
0.279930157;15.83333333;55/0.mp4;
0.28405214;15.66666667;55/0.mp4;
0.306562847;13.83333333;55/0.mp4;
0.281769516;15.5;55/0.mp4;
0.302269364;15.83333333;55/0.mp4;
0.30002564;15;55/0.mp4;
0.28368552;16.66666667;55/0.mp4;
0.305139131;12.66666667;55/0.mp4;
0.299068238;16.16666667;55/0.mp4;
0.305378648;15;55/0.mp4;
0.290668789;15.5;55/0.mp4;
0.329741668;13.83333333;55/0.mp4;
0.312353997;15.5;55/0.mp4;
0.292893044;15.66666667;55/0.mp4;
0.30562234;12.5;55/0.mp4;
0.295205785;15.33333333;55/0.mp4;
0.289791469;17.5;55/0.mp4;
0.305556442;16.16666667;55/0.mp4;
0.299288329;14.83333333;55/0.mp4;
0.328064091;16;55/0.mp4;
0.289912899;16.66666667;55/0.mp4;
0.288636305;15.5;55/0.mp4;
0.302932071;16.16666667;55/0.mp4;
0.305191746;16;55/0.mp4;
0.305320528;15.33333333;55/0.mp4;
0.306220158;18;55/0.mp4;
0.294287909;16.16666667;55/0.mp4;
0.304891218;16;55/0.mp4;
0.307364649;15.83333333;55/0.mp4;
0.317294505;15.16666667;55/0.mp4;
0.309533134;15.83333333;55/0.mp4;
0.301419005;15.5;55/0.mp4;
0.306076865;16.83333333;55/0.mp4;
0.300367;16.16666667;55/0.mp4;
0.310616574;12.66666667;55/0.mp4;
0.295444477;15.5;55/0.mp4;
0.319520684;16.33333333;55/0.mp4;
0.277912808;15.5;55/0.mp4;
0.271376776;15.66666667;55/0.mp4;
0.308958084;14.16666667;55/0.mp4;
0.292060082;16;55/0.mp4;
0.281750524;13.5;55/0.mp4;
0.268543296;12.5;55/0.mp4;
0.300025883;13.33333333;55/0.mp4;
0.31505999;12.5;55/0.mp4;
0.303295085;14;55/0.mp4;
0.310045605;13.16666667;55/0.mp4;
0.286614832;16.5;55/0.mp4;
0.29284946;15.5;55/0.mp4;
0.277952007;15.5;55/0.mp4;
0.286418805;14.66666667;55/0.mp4;
0.28315033;16.83333333;55/0.mp4;
0.306533329;13.83333333;55/0.mp4;
0.293083566;16.83333333;55/0.mp4;
0.292894856;16;55/0.mp4;
0.306562847;13.16666667;55/0.mp4;
0.283141526;16.5;55/0.mp4;
0.328963922;12.83333333;55/0.mp4;
0.293146669;16.33333333;55/0.mp4;
0.331917306;14.16666667;55/0.mp4;
0.295743493;16.33333333;55/0.mp4;
0.327333988;13.83333333;55/0.mp4;
0.29284946;16.5;55/0.mp4;
0.280978057;15.66666667;55/0.mp4;
0.271727492;15.66666667;55/0.mp4;
0.231272812;15.66666667;55/0.mp4;
0.205056539;15.83333333;55/0.mp4;
0.155024881;13.5;55/0.mp4;
0.162533318;16;55/0.mp4;
0.201551573;15.33333333;55/0.mp4;
0.246315884;15.83333333;55/0.mp4;
0.244027375;16.83333333;55/0.mp4;
0.288942664;13.66666667;55/0.mp4;
0.259381862;16.16666667;55/0.mp4;
0.295622274;15.66666667;55/0.mp4;
0.301567917;13.83333333;55/0.mp4;
0.285183579;6.5;55/0.mp4;
0.300406134;14.5;55/0.mp4;
0.315472913;12.83333333;55/0.mp4;
0.330035171;12.16666667;55/0.mp4;
0.327306586;6.5;55/0.mp4;
0.302012683;10;55/0.mp4;
0.284626195;8.166666667;55/0.mp4;
0.33581752;0.666666667;55/0.mp4;
0.309674364;1.833333333;55/0.mp4;
0.285289734;1.833333333;55/0.mp4;
0.291569837;6.666666667;55/0.mp4;
0.276886798;7;55/0.mp4;
0.297629576;4.666666667;55/0.mp4;
0.291441232;1.5;55/0.mp4;
0.297776098;1;55/0.mp4;
0.320320055;3.5;55/0.mp4;
0.284450609;10.16666667;55/0.mp4;
0.310052306;0.5;55/0.mp4;
0.307981236;11;55/0.mp4;
0.307693543;7.333333333;55/0.mp4;
0.312225314;15.33333333;55/0.mp4;
0.304241298;9.166666667;55/0.mp4;
0.246215557;14.5;55/0.mp4;
0.336162908;6.833333333;55/0.mp4;
0.307645117;17.5;55/0.mp4;
0.271249612;17;55/0.mp4;
0.31488968;7.5;55/0.mp4;
0.305808067;13.5;55/0.mp4;
0.287544757;10;55/0.mp4;
0.329038195;8.5;55/0.mp4;
0.295473406;2.5;55/0.mp4;
0.258594738;3.333333333;55/0.mp4;
0.286881996;0.833333333;55/0.mp4;
0.261227503;6.333333333;55/0.mp4;
0.263503061;10.16666667;55/0.mp4;
0.244019913;10.66666667;55/0.mp4;
0.22081436;23.5;55/0.mp4;
0.237254629;21.33333333;55/0.mp4;
0.236884324;13.5;55/0.mp4;
0.251280108;24.66666667;55/0.mp4;
0.193261463;17.66666667;55/0.mp4;
0.244935757;16.16666667;55/0.mp4;
0.272641033;16.33333333;55/0.mp4;
0.259761635;23.16666667;55/0.mp4;
0.252154178;24.5;55/0.mp4;
0.237373678;20.5;55/0.mp4;
0.271847816;26.5;55/0.mp4;
0.298145235;18.16666667;55/0.mp4;
0.28773254;23.66666667;55/0.mp4;
0.247216063;20;55/0.mp4;
0.246735934;14.16666667;55/0.mp4;
0.266230938;20.83333333;55/0.mp4;
0.230693438;21.66666667;55/0.mp4;
0.22613225;21.16666667;55/0.mp4;
0.240906858;17;55/0.mp4;
0.22336229;21.5;55/0.mp4;
0.256794487;13.33333333;55/0.mp4;
0.259882427;20.66666667;55/0.mp4;
0.278814749;25.33333333;55/0.mp4;
0.338136977;21.16666667;55/0.mp4;
0.315536072;11.33333333;55/0.mp4;
0.328783783;6.666666667;55/0.mp4;
0.349325088;8.5;55/0.mp4;
0.323027905;2.833333333;55/0.mp4;
0.358738827;5;55/0.mp4;
0.288691;12.33333333;55/0.mp4;
0.297873907;13.33333333;55/0.mp4;
0.322407987;10;55/0.mp4;
0.325429472;1.166666667;55/0.mp4;
0.31779868;13.83333333;55/0.mp4;
0.310754041;16;55/0.mp4;
0.28354715;15.5;55/0.mp4;
0.303818958;15.33333333;55/0.mp4;
0.325153147;16;55/0.mp4;
0.332189296;15.83333333;55/0.mp4;
0.350305739;15.33333333;55/0.mp4;
0.328685005;14.33333333;55/0.mp4;
0.31838352;14.33333333;55/0.mp4;
0.302576224;15.33333333;55/0.mp4;
0.292335879;12;55/0.mp4;
0.30608968;14.5;55/0.mp4;
0.304498731;15.16666667;55/0.mp4;
0.288409336;15.33333333;55/0.mp4;
0.320087172;16.83333333;55/0.mp4;
0.29753995;15.83333333;55/0.mp4;
0.281335692;15.5;55/0.mp4;
0.300788483;11.5;55/0.mp4;
0.268593752;15.16666667;55/0.mp4;
0.27160778;14.83333333;55/0.mp4;
0.289788012;6.833333333;55/0.mp4;
0.305537293;14.66666667;55/0.mp4;
0.304891496;4.833333333;55/0.mp4;
0.304744942;2.833333333;55/0.mp4;
0.282592144;1.833333333;55/0.mp4;
0.273509779;1.5;55/0.mp4;
0.237737441;14.83333333;55/0.mp4;
0.281398166;0;55/0.mp4;
0.321332665;1.166666667;55/0.mp4;
0.283393481;1.5;55/0.mp4;
0.301401273;4.333333333;55/0.mp4;
0.289802237;2.5;55/0.mp4;
0.28956465;1;55/0.mp4;
0.256790149;1.166666667;55/0.mp4;
0.260371457;2.166666667;55/0.mp4;
0.249322282;4.166666667;55/0.mp4;
0.260300145;9.333333333;55/0.mp4;
0.269903971;6.166666667;55/0.mp4;
0.282801743;7.833333333;55/0.mp4;
0.272685814;10.66666667;55/0.mp4;
0.289854803;9.833333333;55/0.mp4;
0.273524935;4.333333333;55/0.mp4;
0.284299048;3.166666667;55/0.mp4;
0.274081787;2.5;55/0.mp4;
0.27007328;6.5;55/0.mp4;
0.287241276;9.333333333;55/0.mp4;
0.276124832;0.166666667;55/0.mp4;
0.274519751;1.333333333;55/0.mp4;
0.296522052;2.333333333;55/0.mp4;
0.276839886;4.333333333;55/0.mp4;
0.293401844;7.666666667;55/0.mp4;
0.278920865;4.833333333;55/0.mp4;
0.292631431;0.166666667;55/0.mp4;
0.279379866;1.166666667;55/0.mp4;
0.262529613;5.833333333;55/0.mp4;
0.276422499;12.83333333;55/0.mp4;
0.306345118;12.66666667;55/0.mp4;
0.260177155;15.16666667;55/0.mp4;
0.262895313;13;55/0.mp4;
0.298748901;11.5;55/0.mp4;
0.243758036;14.83333333;55/0.mp4;
0.297281718;14.83333333;55/0.mp4;
0.288681834;11;55/0.mp4;
0.325027983;11;55/0.mp4;
0.277977545;15.33333333;55/0.mp4;
0.268720017;15.66666667;55/0.mp4;
0.287801363;15;55/0.mp4;
0.303139857;15.16666667;55/0.mp4;
0.305128274;15.5;55/0.mp4;
0.309609027;14.83333333;55/0.mp4;
0.294192509;15.5;55/0.mp4;
0.29419681;15.5;55/0.mp4;
0.305128274;14.33333333;55/0.mp4;
0.304088489;13.16666667;55/0.mp4;
0.274077696;15.66666667;55/0.mp4;
0.284741322;15.33333333;55/0.mp4;
0.271635265;15.83333333;55/0.mp4;
0.283144961;14.83333333;55/0.mp4;
0.281576848;14.5;55/0.mp4;
0.291357775;16.66666667;55/0.mp4;
0.312868201;13.83333333;55/0.mp4;
0.302834506;16.16666667;55/0.mp4;
0.284177161;15.16666667;55/0.mp4;
0.298119882;16;55/0.mp4;
0.293524733;15.66666667;55/0.mp4;
0.307073896;15.33333333;55/0.mp4;
0.282002251;15.33333333;55/0.mp4;
0.313718029;14.66666667;55/0.mp4;
0.317462825;14.66666667;55/0.mp4;
0.328052974;14;55/0.mp4;
0.312425477;15.33333333;55/0.mp4;
0.293264848;15.66666667;55/0.mp4;
0.293607113;13.66666667;55/0.mp4;
0.284416654;15.66666667;55/0.mp4;
0.280768752;15.16666667;55/0.mp4;
0.293721927;13.66666667;55/0.mp4;
0.259298382;16.16666667;55/0.mp4;
0.305128274;13.5;55/0.mp4;
0.277418159;13.66666667;55/0.mp4;
0.296485826;15.33333333;55/0.mp4;
0.287784359;15.33333333;55/0.mp4;
0.313453676;15;55/0.mp4;
0.309466837;14.83333333;55/0.mp4;
0.309803881;13.83333333;55/0.mp4;
0.288118699;10.5;55/0.mp4;
0.225198733;15.83333333;55/0.mp4;
0.186600496;14;55/0.mp4;
0.184933313;16.16666667;55/0.mp4;
0.204332158;14;55/0.mp4;
0.233027202;12.66666667;55/0.mp4;
0.221806085;15;55/0.mp4;
0.260160223;13.66666667;55/0.mp4;
0.291483016;14.66666667;55/0.mp4;
0.305551209;13.16666667;55/0.mp4;
0.256294513;15.66666667;55/0.mp4;
0.277170643;16;55/0.mp4;
0.301303385;11.83333333;55/0.mp4;
0.297715329;13;55/0.mp4;
0.304582081;12.16666667;55/0.mp4;
0.302834506;15.5;55/0.mp4;
0.298160863;16.83333333;55/0.mp4;
0.294178016;15;55/0.mp4;
0.323526184;16.16666667;55/0.mp4;
0.305509168;15.5;55/0.mp4;
0.262157052;16.33333333;55/0.mp4;
0.323604443;15;55/0.mp4;
0.311839022;14.83333333;55/0.mp4;
0.302739676;15.66666667;55/0.mp4;
0.307204572;15.66666667;55/0.mp4;
0.332140846;13.33333333;55/0.mp4;
0.284590568;14.5;55/0.mp4;
0.331648639;14.83333333;55/0.mp4;
0.31274003;14.16666667;55/0.mp4;
0.302834506;15;55/0.mp4;
0.284545524;15;55/0.mp4;
0.303094391;15;55/0.mp4;
0.303139857;15.16666667;55/0.mp4;
0.280561781;15.83333333;55/0.mp4;
0.284545524;14.83333333;55/0.mp4;
0.2809233;15.83333333;55/0.mp4;
0.280768752;15;55/0.mp4;
0.297981611;15.33333333;55/0.mp4;
0.294047467;15;55/0.mp4;
0.265475856;12.66666667;55/0.mp4;
0.288075039;15;55/0.mp4;
0.297640928;14.16666667;55/0.mp4;
0.281657544;15.83333333;55/0.mp4;
0.310763184;13;55/0.mp4;
0.281078447;13.16666667;55/0.mp4;
0.297971019;13.66666667;55/0.mp4;
0.288118699;15.66666667;55/0.mp4;
0.284651756;15.66666667;55/0.mp4;
0.281614687;14.5;55/0.mp4;
0.315245202;14.66666667;55/0.mp4;
0.300137068;12.83333333;55/0.mp4;
0.319373138;14.16666667;55/0.mp4;
0.275661522;15.66666667;55/0.mp4;
0.27844869;13.5;55/0.mp4;
0.285014158;12.66666667;55/0.mp4;
0.266191946;13.5;55/0.mp4;
0.304403564;14.83333333;55/0.mp4;
0.30951369;13;55/0.mp4;
0.301735292;13.66666667;55/0.mp4;
0.313286356;13.33333333;55/0.mp4;
0.280835737;16;55/0.mp4;
0.290882221;14.66666667;55/0.mp4;
0.300473079;12.5;55/0.mp4;
0.323793951;15.5;55/0.mp4;
0.308957663;11.83333333;55/0.mp4;
0.287610477;14.66666667;55/0.mp4;
0.283776217;14.83333333;55/0.mp4;
0.286557111;13.16666667;55/0.mp4;
0.318155187;12.83333333;55/0.mp4;
0.284008556;13.83333333;55/0.mp4;
0.30673161;14;55/0.mp4;
0.278511688;14.5;55/0.mp4;
0.297897826;13;55/0.mp4;
0.30294618;14;55/0.mp4;
0.2892398;14;55/0.mp4;
0.303121389;15.5;55/0.mp4;
0.310813821;11.5;55/0.mp4;
0.286743414;15.16666667;55/0.mp4;
0.313503597;12.83333333;55/0.mp4;
0.305075043;13;55/0.mp4;
0.296631925;12.83333333;55/0.mp4;
0.262905547;16;55/0.mp4;
0.274363661;15.66666667;55/0.mp4;
0.284043967;16.66666667;55/0.mp4;
0.271667056;15.16666667;55/0.mp4;
0.288118699;13.33333333;55/0.mp4;
0.284828942;14.66666667;55/0.mp4;
0.296263299;13;55/0.mp4;
0.290667295;12.83333333;55/0.mp4;
0.321176439;12.83333333;55/0.mp4;
0.290664865;15.16666667;55/0.mp4;
0.324089601;13.5;55/0.mp4;
0.30723875;10.66666667;55/0.mp4;
0.284762636;14.5;55/0.mp4;
0.265928685;15;55/0.mp4;
0.281889647;12;55/0.mp4;
0.281806461;11.83333333;55/0.mp4;
0.310256684;10.33333333;55/0.mp4;
0.304088489;8.666666667;55/0.mp4;
0.282544763;14.33333333;55/0.mp4;
0.310315446;10.83333333;55/0.mp4;
0.310943216;6.666666667;55/0.mp4;
0.29868096;8.833333333;55/0.mp4;
0.327204813;7.833333333;55/0.mp4;
0.306981012;11.5;55/0.mp4;
0.334263149;13;55/0.mp4;
0.269767995;13;55/0.mp4;
0.259398383;11;55/0.mp4;
0.270597847;13.83333333;55/0.mp4;
0.280109433;9.5;55/0.mp4;
0.269142308;12.5;55/0.mp4;
0.270845362;6.166666667;55/0.mp4;
0.26323311;5.666666667;55/0.mp4;
0.253359794;7.833333333;55/0.mp4;
0.280319146;5.166666667;55/0.mp4;
0.280147949;9.333333333;55/0.mp4;
0.273048226;5.333333333;55/0.mp4;
0.279627607;5.5;55/0.mp4;
0.263417323;6.833333333;55/0.mp4;
0.293893902;2.833333333;55/0.mp4;
0.29361363;4.5;55/0.mp4;
0.314585191;3.5;55/0.mp4;
0.279829042;1.333333333;55/0.mp4;
0.276959704;1.666666667;55/0.mp4;
0.322782985;4.666666667;55/0.mp4;
0.327565611;3.666666667;55/0.mp4;
0.3066121;3.833333333;55/0.mp4;
0.283370105;1.333333333;55/0.mp4;
0.270560095;1.166666667;55/0.mp4;
0.260412552;2.166666667;55/0.mp4;
0.284017069;1;55/0.mp4;
0.282653688;1.166666667;55/0.mp4;
0.285423346;3;55/0.mp4;
0.28151467;5.333333333;55/0.mp4;
0.273613194;5.166666667;55/0.mp4;
0.300472792;4.833333333;55/0.mp4;
0.246462503;14.16666667;55/0.mp4;
0.269316917;10.16666667;55/0.mp4;
0.276778242;2.666666667;55/0.mp4;
0.289521867;5.666666667;55/0.mp4;
0.280011493;4.666666667;55/0.mp4;
0.288681834;9.833333333;55/0.mp4;
0.283525149;2.666666667;55/0.mp4;
0.311196812;2.166666667;55/0.mp4;
0.265452837;8.666666667;55/0.mp4;
0.276867108;6;55/0.mp4;
0.270861538;5.166666667;55/0.mp4;
0.267382903;2;55/0.mp4;
0.270371543;12;55/0.mp4;
0.253169089;8.833333333;55/0.mp4;
0.252841413;1.333333333;55/0.mp4;
0.297003722;1.333333333;55/0.mp4;
0.302227564;9.166666667;55/0.mp4;
0.283313687;10.5;55/0.mp4;
0.31244234;6.333333333;55/0.mp4;
0.294863536;4;55/0.mp4;
0.287429879;0.5;55/0.mp4;
0.279297323;13.5;55/0.mp4;
0.295206684;14.5;55/0.mp4;
0.311934341;6.666666667;55/0.mp4;
0.259602211;3.5;55/0.mp4;
0.291909208;7.666666667;55/0.mp4;
0.306545606;0.166666667;55/0.mp4;
0.306632743;2.333333333;55/0.mp4;
0.299853438;6.666666667;55/0.mp4;
0.283586794;0.333333333;55/0.mp4;
0.292687605;14;55/0.mp4;
0.305999803;13.5;55/0.mp4;
0.309558284;2;55/0.mp4;
0.318618244;13;55/0.mp4;
0.301812218;1.833333333;55/0.mp4;
0.314301777;7.833333333;55/0.mp4;
0.325272682;8.166666667;55/0.mp4;
0.288286786;1.5;55/0.mp4;
0.286371804;0.333333333;55/0.mp4;
0.32721978;1;55/0.mp4;
0.281233182;4.166666667;55/0.mp4;
0.28896276;0.333333333;55/0.mp4;
0.301635222;2.5;55/0.mp4;
0.280981815;0.5;55/0.mp4;
0.270367841;1.5;55/0.mp4;
0.286976175;4.333333333;55/0.mp4;
0.29358752;13.5;55/0.mp4;
0.28437923;2;55/0.mp4;
0.298039504;1.833333333;55/0.mp4;
0.294517711;0.833333333;55/0.mp4;
0.325089075;0.833333333;55/0.mp4;
0.299993706;0.5;55/0.mp4;
0.282503728;2.5;55/0.mp4;
0.304144029;10.83333333;55/0.mp4;
0.291127258;1.166666667;55/0.mp4;
0.318319911;0.333333333;55/0.mp4;
0.293454314;0.5;55/0.mp4;
0.275751664;12.5;55/0.mp4;
0.28379002;3;55/0.mp4;
0.310840974;0.166666667;55/0.mp4;
0.306146753;3.666666667;55/0.mp4;
0.305701479;12.16666667;55/0.mp4;
0.293780895;2.333333333;55/0.mp4;
0.303003192;6;55/0.mp4;
0.302722987;2.5;55/0.mp4;
0.256148383;11.83333333;55/0.mp4;
0.276069107;11;55/0.mp4;
0.259333813;4.833333333;55/0.mp4;
0.259207689;3.333333333;55/0.mp4;
0.265609533;2.333333333;55/0.mp4;
0.262927645;7.5;55/0.mp4;
0.272994743;13.5;55/0.mp4;
0.253760403;4.166666667;55/0.mp4;
0.263465889;1.5;55/0.mp4;
0.287821489;11.16666667;55/0.mp4;
0.290016341;3.166666667;55/0.mp4;
0.273131411;9.166666667;55/0.mp4;
0.294586967;3.166666667;55/0.mp4;
0.284629832;1.166666667;55/0.mp4;
0.270915934;2.333333333;55/0.mp4;
0.256204627;11.33333333;55/0.mp4;
0.240505773;1.5;55/0.mp4;
0.260188834;4.5;55/0.mp4;
0.272994743;12;55/0.mp4;
0.266295913;6.5;55/0.mp4;
0.259724648;11.5;55/0.mp4;
0.270287706;1.166666667;55/0.mp4;
0.263004648;2.833333333;55/0.mp4;
0.296747039;1;55/0.mp4;
0.278992578;4.5;55/0.mp4;
0.265982381;2.5;55/0.mp4;
0.276778242;1.333333333;55/0.mp4;
0.277159304;3.333333333;55/0.mp4;
0.286670128;1.333333333;55/0.mp4;
0.246598939;12.5;55/0.mp4;
0.277510385;1.166666667;55/0.mp4;
0.309241016;3.5;55/0.mp4;
0.333857254;1.166666667;55/0.mp4;
0.304094067;0.333333333;55/0.mp4;
0.318223343;12.66666667;55/0.mp4;
0.305487671;1.166666667;55/0.mp4;
0.334054907;3;55/0.mp4;
0.319425393;1.5;55/0.mp4;
0.333231069;0.666666667;55/0.mp4;
0.311268559;13;55/0.mp4;
0.318583946;2.666666667;55/0.mp4;
0.314117649;3.666666667;55/0.mp4;
0.338071378;7.833333333;55/0.mp4;
0.299097862;7.666666667;55/0.mp4;
0.292948474;2.166666667;55/0.mp4;
0.324613899;5.166666667;55/0.mp4;
0.310363693;0.5;55/0.mp4;
0.325560734;3.5;55/0.mp4;
0.316284309;7.166666667;55/0.mp4;
0.318508773;1.166666667;55/0.mp4;
0.325026498;0;55/0.mp4;
0.335915348;0.666666667;55/0.mp4;
0.329145387;6.166666667;55/0.mp4;
0.279715761;0.166666667;55/0.mp4;
0.327361412;7.333333333;55/0.mp4;
0.288681834;14.66666667;55/0.mp4;
0.317281835;2.333333333;55/0.mp4;
0.276894533;3.166666667;55/0.mp4;
0.276789276;5;55/0.mp4;
0.259245884;15.66666667;55/0.mp4;
0.272880337;10.16666667;55/0.mp4;
0.272512715;3.5;55/0.mp4;
0.293078027;0;55/0.mp4;
0.326616091;2;55/0.mp4;
0.297118701;6.666666667;55/0.mp4;
0.292274346;2.166666667;55/0.mp4;
0.280912766;1.333333333;55/0.mp4;
0.296002541;5.166666667;55/0.mp4;
0.294686751;12.83333333;55/0.mp4;
0.289722021;4.333333333;55/0.mp4;
0.263274707;2.333333333;55/0.mp4;
0.256569616;1;55/0.mp4;
0.283918403;4.5;55/0.mp4;
0.287269436;0.5;55/0.mp4;
0.276751389;2.333333333;55/0.mp4;
0.310570885;2.833333333;55/0.mp4;
0.30200858;8.5;55/0.mp4;
0.279618269;5.666666667;55/0.mp4;
0.284137577;4.166666667;55/0.mp4;
0.256036232;13.83333333;55/0.mp4;
0.28080601;6.833333333;55/0.mp4;
0.273887775;1.833333333;55/0.mp4;
0.252977741;0.333333333;55/0.mp4;
0.304449905;0.333333333;55/0.mp4;
0.309275031;1.333333333;55/0.mp4;
0.309014816;2.833333333;55/0.mp4;
0.291128003;1.833333333;55/0.mp4;
0.279539561;6.5;55/0.mp4;
0.269553385;2.5;55/0.mp4;
0.256289975;0.333333333;55/0.mp4;
0.257098177;7;55/0.mp4;
0.27883298;2;55/0.mp4;
0.282542422;8.333333333;55/0.mp4;
0.253023278;1.333333333;55/0.mp4;
0.243084603;6.166666667;55/0.mp4;
0.215368276;0.666666667;55/0.mp4;
0.184182316;1.5;55/0.mp4;
0.191574795;3.666666667;55/0.mp4;
0.266629334;1.333333333;55/0.mp4;
0.27008313;5.666666667;55/0.mp4;
0.304744942;4.333333333;55/0.mp4;
0.307320797;5.5;55/0.mp4;
0.292961271;12.83333333;55/0.mp4;
0.296915634;2.833333333;55/0.mp4;
0.323134533;2.833333333;55/0.mp4;
0.324659465;0;55/0.mp4;
0.291457026;3.666666667;55/0.mp4;
0.305508118;3.166666667;55/0.mp4;
0.327405616;0.333333333;55/0.mp4;
0.327429936;5;55/0.mp4;
0.295130474;1.5;55/0.mp4;
0.283627898;0.666666667;55/0.mp4;
0.294071704;0.5;55/0.mp4;
0.320376952;2.333333333;55/0.mp4;
0.295508187;4.666666667;55/0.mp4;
0.31867098;2.833333333;55/0.mp4;
0.314831376;2.166666667;55/0.mp4;
0.32938891;2.333333333;55/0.mp4;
0.336167924;1.666666667;55/0.mp4;
0.346532318;3.666666667;55/0.mp4;
0.323305307;1.5;55/0.mp4;
0.319150277;3.5;55/0.mp4;
0.340483032;1.5;55/0.mp4;
0.317068615;4.833333333;55/0.mp4;
0.320728816;2.5;55/0.mp4;
0.339779141;1.333333333;55/0.mp4;
0.327708894;1.833333333;55/0.mp4;
0.339878064;2.833333333;55/0.mp4;
0.327196077;8;55/0.mp4;
0.334017045;1.333333333;55/0.mp4;
0.338207024;2.666666667;55/0.mp4;
0.325272498;1.666666667;55/0.mp4;
0.349136961;0.333333333;55/0.mp4;
0.322972285;2.666666667;55/0.mp4;
0.362247599;1.666666667;55/0.mp4;
0.330088189;12.83333333;55/0.mp4;
0.352905404;2.166666667;55/0.mp4;
0.304163609;12.5;55/0.mp4;
0.344881066;0.833333333;55/0.mp4;
0.32525184;4.666666667;55/0.mp4;
0.32979331;1;55/0.mp4;
0.362204037;2.333333333;55/0.mp4;
0.350674215;0.666666667;55/0.mp4;
0.32316685;0.5;55/0.mp4;
0.325410181;2.5;55/0.mp4;
0.370529776;4.5;55/0.mp4;
0.355861948;0.166666667;55/0.mp4;
0.348473768;12.83333333;55/0.mp4;
0.344317429;2.666666667;55/0.mp4;
0.346867361;1.166666667;55/0.mp4;
0.342744595;3.833333333;55/0.mp4;
0.338025438;7.666666667;55/0.mp4;
0.321538454;5.666666667;55/0.mp4;
0.337857915;8.333333333;55/0.mp4;
0.33993712;16;55/0.mp4;
